,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
111,80,56,5,69,93,37,58,32,93,63,93,90,95,45,1,36,85,87,55,19,77,90,14,48,43,1,25,54,92,42,15,44,84,38,10,54,10,71,11,57,35,11,34,12,22,16,77,76,60,15,34,10,16,80,42,35,27,33,34,68,58,47,27,54,88,13,22,19,52,35,80,5,26,50,78,20,33,52,19,15,42,83,6,52,96,45,62,37,60,33,42,18,12,63,93,44,35,92,73,78,72,13,95,43,46,70,6,18,97,68,25,88,14,27,35,62,36,57,97,1,78,57,20,49,97,26,57,52,22,27,43,67,20,77,91,53,35,3,26,73,58,61,82,74,86,75,23,17,38,27,44,68,70,91,33,81,94,55,46,94,39,96,59,57,83,84,55,39,37,12,37,60,60,26,91,79,18,30,91,62,4,98,76,70,29,89,45,41,80,9,97,77,42,62,33,77,72,82,93,71,12,65,23,46,51,86,44,79,44,24,33,92,9,82,13,93,29,72,47,31,86,43,21,87,14,55,36,77,86,31,52,88,17,16,24,43,73,64,10,94,62,15,84,89,94,63,20,71,82,89,63,81,73,88,44,9,6,62,74,98,71,57,48,2,5,39,12,77,39,70,73,49,92,89,59,2,38,28,63,27,1,32,84,47,15,40,59,95,1,94,66,69,17,56,34,27,45,52,38,31,75,1,4,91,94,73,69,14,50,53,31,15,20,14,74,71,53,6,79,70,79,29,34,95,12,16,89,32,6,77,75,12,58,79,27,40,53,56,22,37,95,64,23,47,21,46,31,39,1,90,65,46,90,1,17,61,90,86,40,41,74,45,46,89,29,87,44,63,68,21,88,62,77,2,59,58,79,10,52,63,35,60,32,87,9,2,12,93,84,61,24,45,34,90,21,52,33,68,67,68,47,54,59,74,68,23,30,40,75,83,71,82,75,3,19,19,31,84,74,42,95,77,98,56,8,58,51,31,69,69,70,49,62,14,32,5,20,75,3,31,31,87,69,75,86,13,52,48,23,70,94,59,85,81,30,75,35,77,52,19,16,70,89,80,13,44,57,34,9,23,82,20,5,26,49,79,75,43,6,40,6,70,7,81,84,34,93,8,23,7,79,87,21,56,8,72,98,84,7,71
112,43,72,66,93,77,92,7,94,41,41,92,37,14,98,40,91,50,48,1,64,71,18,42,16,50,93,41,1,35,47,78,88,76,23,69,23,47,54,79,21,16,14,33,61,20,93,8,70,24,39,93,65,77,65,6,74,60,35,79,41,36,70,81,80,43,51,33,71,69,66,89,6,12,67,84,15,82,12,95,37,26,85,73,17,68,82,62,48,45,50,51,22,80,94,71,75,6,25,27,63,61,70,89,60,35,88,56,36,94,62,86,53,24,52,17,96,27,20,61,37,90,84,72,30,33,26,85,93,10,26,10,91,7,39,86,38,51,81,75,43,90,53,21,16,85,92,9,39,65,30,81,65,77,32,29,18,57,17,91,47,80,5,74,39,94,61,78,3,64,85,19,48,57,59,87,94,23,51,46,33,64,48,25,89,47,25,76,51,28,66,23,22,52,64,47,23,45,87,88,20,88,98,86,29,11,20,98,86,79,63,73,4,73,54,72,6,9,69,7,29,5,29,50,74,83,51,94,15,95,2,96,82,23,68,15,14,28,45,68,89,27,63,40,38,40,50,85,84,55,87,33,63,23,25,76,54,87,76,68,4,77,71,77,46,67,88,60,21,25,67,55,58,42,11,34,65,12,51,82,67,51,86,76,49,77,73,78,25,15,75,36,34,50,37,58,72,65,60,76,96,52,23,91,48,65,37,38,41,84,34,64,69,91,79,27,78,42,74,75,60,66,83,8,8,49,63,44,90,42,58,91,67,46,22,45,38,23,58,63,10,18,47,3,91,69,52,43,51,16,21,91,28,76,28,89,23,1,68,33,38,45,98,59,54,88,10,7,63,64,39,73,45,70,44,26,22,95,64,59,9,34,63,3,13,66,23,55,22,57,21,29,67,14,1,53,45,3,4,47,14,4,76,80,87,56,12,74,68,54,95,48,20,50,91,16,91,77,74,4,98,8,37,74,71,49,3,10,83,69,35,77,92,82,10,32,92,94,66,23,47,20,16,77,63,10,3,95,24,10,44,64,59,86,58,8,57,85,57,15,22,64,96,38,36,74,73,54,21,12,96,82,32,3,94,29,97,24,90,56,26,27,43,33,46,24,63,2,4,3,57,93,48,5,16,81,25,7,74,8,30
113,37,93,24,87,68,64,91,15,46,82,13,89,25,83,45,88,71,14,44,53,14,87,35,14,80,28,2,31,89,27,41,67,8,2,27,82,76,35,68,87,84,61,25,53,21,8,57,83,4,44,34,67,75,66,11,96,64,33,2,34,55,10,77,94,29,79,86,4,18,36,91,14,2,90,9,63,55,70,24,51,90,7,95,64,1,31,66,36,44,42,40,41,40,53,29,41,95,58,92,80,48,45,64,15,68,93,49,15,57,63,25,92,92,70,13,97,87,59,74,60,25,23,81,33,22,11,63,15,55,16,9,94,79,54,46,42,87,34,70,75,27,87,9,97,1,85,81,64,33,5,57,8,86,90,45,3,58,61,74,25,74,58,77,82,76,27,87,84,4,91,93,68,38,78,50,30,11,33,52,82,22,82,63,71,52,81,31,78,54,22,72,84,54,68,92,35,72,50,80,82,3,81,3,2,61,98,59,11,19,75,15,50,53,47,37,4,84,54,73,77,79,84,22,6,98,11,24,56,16,72,78,58,21,62,19,81,31,38,23,74,61,79,58,17,55,35,49,89,2,67,3,24,15,17,34,59,95,52,92,23,82,94,31,4,18,60,98,41,36,39,29,72,90,56,53,44,30,79,90,63,24,90,66,87,24,79,36,7,54,38,70,6,6,59,60,90,55,68,45,25,5,66,80,56,51,24,6,77,38,51,81,9,30,93,6,13,19,61,95,45,88,67,16,51,44,68,8,95,70,19,78,35,87,12,11,13,72,83,35,78,16,41,25,64,87,4,96,77,30,8,21,55,37,15,83,20,95,11,63,70,26,27,31,35,25,33,32,63,6,60,24,15,69,8,87,87,91,63,83,28,40,7,18,69,10,32,1,13,89,14,3,30,86,30,15,56,7,7,93,25,2,71,75,24,7,32,89,55,61,52,46,38,56,14,29,23,26,40,71,14,16,93,11,75,76,98,85,86,18,42,75,41,65,38,91,54,86,38,59,11,22,86,91,97,66,86,58,76,29,15,82,58,28,50,47,10,22,4,28,8,41,74,80,50,94,69,1,49,74,90,30,66,82,61,84,68,73,96,10,23,72,50,72,30,25,43,46,41,98,57,64,84,77,84,44,2,52,37,18,45
114,91,31,48,15,85,86,3,91,53,45,70,36,8,48,70,2,94,54,29,33,48,34,43,24,60,73,15,46,27,90,44,80,66,10,65,16,25,91,73,67,65,65,79,98,52,90,47,96,11,33,67,24,27,59,79,7,62,22,58,70,23,82,92,31,3,32,79,43,91,33,97,37,94,31,46,34,56,71,15,29,41,2,75,60,69,44,73,21,46,22,38,88,76,76,87,29,26,26,96,64,73,29,81,55,48,55,63,8,69,31,14,9,66,38,4,49,67,72,86,74,76,10,74,31,50,96,59,87,9,68,80,29,59,29,50,20,14,30,47,35,62,86,54,40,67,97,18,63,96,30,78,7,13,13,91,45,83,13,1,10,6,43,42,83,46,51,25,64,15,98,22,47,90,73,47,80,47,80,24,56,7,34,65,35,22,14,56,61,7,18,71,22,58,93,81,73,25,83,2,20,89,36,86,90,38,43,22,63,11,4,97,23,6,85,11,17,61,73,77,12,51,32,91,72,95,94,68,85,32,83,81,41,1,80,16,51,23,69,60,15,18,81,46,13,73,53,45,69,41,22,39,8,81,37,36,42,73,75,31,61,49,66,51,20,57,27,64,35,96,47,80,51,70,74,96,60,52,46,90,92,73,29,3,80,6,57,63,98,41,96,46,20,84,4,32,21,17,29,94,15,51,90,36,95,81,60,18,53,39,43,59,75,27,75,34,66,96,8,88,79,6,85,22,8,18,61,41,81,35,30,33,61,97,14,81,25,37,14,51,10,19,8,79,23,44,4,63,94,79,86,16,25,15,92,44,44,18,71,37,50,65,5,69,79,71,96,64,1,90,83,51,97,71,55,90,12,79,54,93,17,97,62,50,25,50,63,39,14,34,26,64,60,30,36,59,38,41,94,17,90,43,83,17,7,26,40,60,74,55,60,87,86,42,82,19,22,42,81,83,27,73,34,63,82,94,26,23,80,32,43,60,10,64,28,28,33,33,25,64,65,53,17,65,7,20,93,16,98,69,80,7,48,4,34,66,18,67,71,23,59,79,38,90,17,37,78,63,24,75,23,41,54,6,36,2,60,6,92,88,33,31,55,75,73,68,27,89,85,5,90,95,22,71,47,7,1,7,8,79,2
115,91,14,64,58,34,49,20,51,20,58,74,65,58,54,75,2,53,33,80,50,71,69,47,76,35,39,93,94,33,30,2,51,92,81,25,69,13,95,22,61,48,1,49,15,27,92,72,42,82,2,36,77,46,45,15,17,2,17,68,37,61,14,70,26,35,2,95,94,88,94,75,11,5,40,19,89,92,61,20,23,79,37,94,7,18,68,85,57,32,47,77,54,55,69,89,98,18,73,23,48,50,3,12,12,94,45,87,39,53,2,75,61,91,25,29,53,36,4,72,83,72,61,77,71,35,16,20,82,29,21,56,92,52,66,3,77,34,57,51,96,71,25,12,13,85,14,24,59,32,70,98,90,6,57,85,19,67,97,51,39,47,57,51,45,13,42,80,4,34,54,68,77,91,92,33,47,8,85,43,9,97,18,72,20,42,55,49,26,60,11,80,77,28,74,88,27,45,72,58,88,42,97,82,76,10,63,79,69,44,97,81,68,52,12,18,77,89,94,51,27,47,40,18,59,1,14,26,38,85,82,3,95,96,85,11,36,6,92,25,5,75,60,82,24,29,28,26,61,67,38,42,91,60,22,32,5,21,52,89,4,49,18,37,46,34,88,67,82,92,41,47,19,41,19,69,81,37,21,5,90,15,74,83,50,57,87,37,31,35,37,51,7,52,62,67,12,2,5,90,47,63,52,3,32,91,79,35,67,31,58,20,55,58,2,78,42,64,59,34,77,69,6,67,98,63,34,66,6,57,76,46,75,47,45,88,86,41,28,19,49,13,40,87,1,87,70,34,56,39,93,44,88,3,23,90,86,10,58,80,48,27,62,35,68,67,37,27,20,65,25,44,52,89,9,22,67,32,76,16,90,45,78,56,9,84,32,51,54,77,25,92,83,38,22,1,75,53,48,62,93,54,35,86,75,17,89,55,57,72,4,55,21,26,2,86,35,74,91,98,13,54,91,39,60,23,16,10,98,98,58,68,41,85,40,34,69,29,80,71,34,93,69,37,44,61,35,44,34,69,3,49,11,93,75,63,57,28,60,71,93,14,75,43,57,12,15,46,74,28,82,90,39,88,20,57,38,53,82,51,37,25,75,43,36,25,87,86,95,10,90,65,4,46,80,29,22,8,19,77,51
116,82,25,47,28,26,35,89,21,30,51,23,88,20,18,83,88,82,43,43,63,69,95,67,41,97,58,74,44,10,44,58,36,17,30,97,25,82,67,19,34,74,11,60,60,75,43,71,91,93,5,67,5,33,61,66,70,4,42,8,64,97,39,44,49,98,91,13,81,80,63,21,66,24,33,89,30,79,27,17,33,7,51,24,94,3,12,14,18,10,63,75,84,54,15,4,16,46,38,66,79,59,79,40,4,39,96,35,75,39,6,24,73,41,81,57,49,96,71,19,45,77,74,48,57,38,51,81,1,68,49,62,48,83,24,53,77,87,53,32,10,94,32,61,94,88,18,58,21,22,88,79,14,71,17,73,40,67,43,73,15,82,79,27,46,28,32,29,85,62,87,36,21,56,17,20,10,74,39,25,68,29,28,16,69,28,4,66,18,88,96,8,30,45,40,98,52,37,13,4,67,97,59,73,11,27,81,50,41,59,93,21,88,37,38,45,80,9,75,21,12,85,61,75,16,19,62,98,47,96,37,43,20,91,18,90,62,36,25,34,71,87,70,17,90,98,76,96,58,57,64,36,75,4,78,42,79,20,78,61,23,40,72,22,98,33,21,93,50,49,98,92,37,36,35,27,34,31,93,51,71,59,91,82,94,54,77,44,10,88,51,16,73,24,90,65,23,66,38,65,72,14,52,35,50,65,54,92,82,12,39,71,64,82,59,86,31,78,87,41,18,95,93,55,55,55,35,49,39,67,53,79,2,89,88,28,29,83,89,77,97,91,58,26,27,93,98,53,12,76,25,53,10,16,2,87,12,97,77,35,32,50,12,75,26,37,39,93,52,10,31,72,42,53,77,30,20,17,46,26,78,15,75,69,19,86,35,55,6,74,26,1,34,50,14,28,60,15,92,54,91,72,19,76,72,45,92,40,91,6,47,89,38,22,8,69,83,72,80,16,26,22,74,17,44,76,4,1,43,18,67,95,39,1,38,42,49,16,93,75,3,45,31,62,46,53,95,40,44,49,37,13,7,90,10,22,81,4,39,4,30,64,71,67,27,29,42,23,98,73,45,76,45,23,97,60,44,79,34,86,31,69,47,71,88,64,98,87,97,84,45,17,60,92,54,64,96,71,36,42,21
117,76,24,87,73,69,85,31,77,29,67,23,71,19,49,53,92,20,95,26,84,57,25,16,26,5,1,15,43,39,7,14,52,46,50,79,85,23,98,62,87,94,19,76,67,54,93,18,23,11,77,2,44,67,26,27,70,74,47,19,68,92,47,85,36,86,31,10,39,36,55,90,92,89,69,69,82,50,48,92,3,46,78,94,58,94,47,74,69,89,25,95,32,92,8,26,39,20,17,67,91,85,47,47,38,3,23,69,16,71,44,69,97,90,37,24,73,91,43,72,9,56,13,67,82,38,70,63,90,42,4,33,49,84,91,86,95,4,60,70,2,30,26,28,11,13,31,76,20,2,29,15,33,23,37,84,14,85,95,79,68,51,75,46,57,92,97,38,5,22,28,16,27,6,74,40,81,23,23,64,79,32,24,50,34,1,79,10,2,57,66,71,95,15,67,96,83,32,62,5,10,36,66,63,37,50,93,22,7,69,5,89,2,52,76,88,95,61,69,44,44,8,1,3,98,64,69,4,19,97,70,67,11,23,15,22,58,51,21,18,63,80,13,23,69,28,27,85,85,6,86,30,32,89,28,67,15,61,98,62,53,42,33,68,92,31,44,1,67,33,59,87,46,72,24,31,36,1,19,32,4,59,90,65,73,75,91,78,73,50,34,27,40,55,95,81,29,59,76,89,82,48,58,9,46,82,92,89,56,7,25,64,94,12,29,3,23,75,92,93,65,8,18,35,11,49,84,28,31,61,41,37,49,29,48,35,30,12,94,29,11,64,6,86,96,65,11,33,13,67,24,50,41,56,42,5,11,76,12,15,34,60,2,66,34,76,64,41,73,75,95,84,56,89,69,34,58,70,19,66,66,37,6,50,60,60,70,38,50,2,38,87,55,93,71,90,20,15,28,6,56,77,11,64,40,68,29,77,49,65,9,96,98,5,31,46,1,12,54,9,4,68,36,38,31,21,81,68,81,15,50,86,55,33,15,46,12,12,31,49,98,77,77,16,4,16,70,76,37,85,6,69,17,92,93,94,8,43,92,92,29,35,20,25,43,93,6,24,13,54,47,82,73,65,67,79,45,61,35,65,4,78,47,20,13,63,59,65,72,10,30,34,73,59,34,39,94,71,2,79,69
118,14,6,88,95,81,27,41,18,61,71,97,2,6,98,6,60,56,77,50,97,64,11,84,90,5,77,56,42,44,8,6,42,82,74,6,17,85,12,1,41,91,8,83,76,58,15,10,16,24,95,53,64,12,8,15,85,92,77,84,48,88,65,52,57,25,29,8,88,14,56,89,79,5,12,66,59,9,10,38,14,11,62,96,55,79,42,86,97,48,48,51,87,66,23,37,54,44,41,19,76,92,10,27,75,42,98,31,26,48,13,23,63,51,45,84,18,38,64,47,73,66,5,28,74,95,85,67,73,50,22,69,93,2,3,32,33,88,34,1,17,57,62,94,73,15,91,75,89,28,12,82,14,91,57,50,61,52,98,20,43,28,50,96,57,8,60,85,91,41,58,25,6,16,97,83,46,56,95,42,91,34,37,93,98,45,69,38,94,95,12,55,95,70,83,64,85,42,75,84,19,31,8,10,20,72,73,49,60,59,9,30,80,85,78,52,6,5,23,30,28,14,74,77,91,19,75,45,87,55,95,67,35,70,1,96,24,50,6,74,69,19,17,83,14,42,32,2,12,8,8,30,9,20,38,80,48,24,28,53,28,77,77,75,75,60,3,64,26,53,63,69,27,72,54,14,67,37,11,54,56,63,84,17,29,13,85,50,94,2,80,86,34,88,97,53,80,10,96,34,94,67,72,30,94,23,10,74,89,51,9,34,43,69,44,47,60,2,64,73,40,62,47,66,23,81,52,64,55,73,12,50,82,30,79,66,91,38,31,50,89,66,40,56,10,59,20,62,5,48,41,93,5,60,82,87,24,23,70,88,18,81,25,31,77,5,94,6,51,85,11,82,55,23,26,1,9,57,53,22,97,24,36,94,94,4,76,20,9,56,37,15,58,15,4,31,25,74,24,8,27,11,71,56,22,85,9,61,74,97,98,10,76,56,35,67,36,84,83,30,59,83,23,21,61,69,36,50,41,49,81,80,73,92,31,43,57,22,46,49,10,83,97,90,73,83,18,50,18,14,88,62,7,30,28,53,78,43,6,26,49,41,32,72,84,69,15,80,92,12,63,27,61,45,55,83,78,67,63,32,18,94,68,18,32,20,96,69,44,57,57,75,62,4,97,52,94,55,47,21,11
119,94,57,1,92,90,17,7,68,46,72,45,12,52,31,10,24,84,36,36,92,30,49,47,3,61,20,75,79,83,47,69,14,25,28,9,51,49,51,28,86,20,29,41,34,24,23,69,44,51,1,12,45,43,50,58,77,97,6,4,38,41,44,42,42,86,8,76,96,46,55,28,48,61,5,69,30,17,31,12,47,62,39,80,74,75,19,26,28,30,34,44,66,49,50,76,24,59,45,80,76,43,32,72,22,44,56,61,26,1,22,64,11,48,75,23,44,14,46,49,68,77,50,96,96,82,66,63,31,7,88,66,95,84,14,73,71,56,54,45,15,19,95,76,2,50,89,17,7,90,57,23,71,66,34,11,48,50,8,89,91,97,22,67,97,58,98,12,66,43,51,92,53,11,2,96,37,56,71,57,12,62,5,37,14,58,16,49,45,51,24,39,93,37,19,1,36,24,93,65,13,76,89,94,12,28,22,29,7,74,29,56,85,97,85,14,97,66,19,56,21,51,9,80,10,89,9,5,73,42,64,92,60,22,85,18,60,73,76,57,6,17,32,27,60,54,18,43,15,29,42,64,97,71,41,75,47,72,91,9,23,4,50,51,4,71,47,23,44,94,6,27,60,30,82,29,76,26,83,57,21,28,1,67,80,31,79,17,87,55,76,23,15,39,46,2,93,44,96,42,49,94,80,3,43,47,31,89,19,76,17,92,92,50,97,45,23,34,30,42,15,92,49,20,42,94,27,42,97,4,27,77,62,88,4,28,45,72,9,4,37,48,66,94,45,37,22,59,45,60,83,94,38,10,36,28,56,36,40,60,38,80,45,94,89,38,69,37,68,7,57,65,64,44,48,24,52,87,51,36,3,70,81,97,50,78,51,59,36,48,12,48,53,60,9,15,70,87,18,84,97,65,47,60,3,80,25,45,53,22,52,50,49,83,70,36,66,84,78,29,38,25,54,56,61,20,42,77,66,3,12,41,82,28,69,87,5,55,5,55,23,52,17,9,53,15,8,67,95,21,16,17,24,37,57,55,56,93,90,63,10,53,72,36,36,47,57,85,75,13,79,1,23,57,38,54,96,62,56,87,92,85,31,70,12,17,83,46,43,72,24,57,88,25,47,68,67,88,70,82,24
120,22,47,2,6,28,26,7,49,14,72,41,86,66,44,75,8,70,49,56,70,89,46,53,41,19,30,67,26,55,97,1,70,29,97,24,96,96,89,30,10,64,33,48,6,18,27,35,38,89,45,49,93,47,83,3,3,62,24,37,71,66,33,84,42,82,64,22,95,28,11,67,19,15,47,20,75,32,52,35,87,64,34,95,94,98,55,98,22,47,5,25,20,37,41,75,55,1,65,40,27,55,85,98,61,96,47,43,64,47,1,3,83,79,6,38,60,25,3,38,41,67,10,28,52,5,70,26,64,12,32,8,37,31,96,66,32,64,74,34,79,60,42,87,56,43,11,52,20,51,40,81,1,67,46,73,62,17,22,25,82,47,74,23,81,30,87,22,39,5,53,62,89,33,76,31,2,34,75,51,98,94,55,78,1,88,77,50,27,42,85,45,70,37,47,61,13,66,45,87,86,30,30,71,66,46,36,55,66,29,51,49,84,55,68,52,26,92,21,62,41,94,8,7,86,18,37,22,94,86,70,43,98,31,24,51,56,39,70,50,45,80,34,82,23,2,26,39,14,78,23,22,1,67,62,7,13,31,94,93,47,94,81,68,84,32,68,96,3,11,70,3,98,9,93,89,26,48,51,25,33,44,40,60,16,64,90,57,62,49,75,86,87,85,56,9,61,30,28,7,84,83,22,24,62,86,91,59,61,81,82,92,93,15,73,76,27,23,77,80,11,32,88,35,30,56,96,45,22,61,33,91,97,72,18,48,63,88,50,29,7,64,19,24,5,59,74,68,48,54,33,40,34,41,20,95,51,72,8,24,66,14,82,67,36,25,93,11,66,98,49,92,19,47,36,24,53,89,44,24,6,96,50,18,20,93,44,21,17,33,6,21,50,25,69,44,5,45,18,36,58,71,8,59,84,11,77,15,39,6,33,67,97,51,25,43,62,21,59,58,36,37,6,61,65,94,25,13,36,59,49,46,40,1,10,7,72,46,8,30,89,64,88,92,74,15,93,59,46,97,3,68,76,14,25,34,46,16,77,62,74,6,80,11,25,97,92,7,50,87,17,56,51,61,67,9,44,79,6,10,2,67,7,46,65,42,39,7,33,16,70,58,45,31,32,77,83,96,63,79,26
121,59,41,36,88,46,17,46,58,58,68,59,37,6,47,96,89,52,89,87,9,15,43,71,60,87,61,83,94,75,36,35,41,78,20,7,97,48,32,28,57,49,64,76,80,48,86,31,51,74,48,65,83,42,82,46,35,49,29,78,4,53,31,24,2,80,3,80,64,62,22,56,38,33,8,74,47,18,83,17,22,25,81,81,82,48,68,72,74,25,33,67,29,81,12,89,88,9,89,48,37,65,24,15,14,29,43,50,19,8,28,26,21,74,2,90,44,66,57,36,58,68,20,77,93,36,24,54,96,53,79,66,23,35,78,82,35,8,76,84,72,38,64,35,50,32,76,40,97,21,62,47,8,92,89,72,79,23,56,49,5,83,67,10,92,46,3,70,42,54,56,44,51,23,35,88,42,88,46,61,94,25,89,72,92,96,88,18,17,88,90,70,24,61,71,2,26,64,55,69,69,5,83,94,73,3,40,53,42,18,28,84,18,72,60,3,60,43,88,3,29,90,62,8,16,81,33,53,90,33,14,62,6,47,67,10,34,90,10,98,81,44,16,64,67,95,77,53,46,91,93,7,37,66,50,86,78,42,66,9,17,61,5,4,63,34,36,4,46,43,45,95,19,16,63,84,93,40,52,98,81,74,59,14,45,9,90,96,72,60,7,5,39,98,46,62,75,94,73,65,18,40,22,58,93,49,27,32,5,33,53,93,39,15,95,49,23,40,42,72,83,32,86,88,52,2,1,68,25,45,97,82,42,23,24,29,46,58,98,95,66,17,7,68,87,48,81,9,48,10,93,53,43,58,65,57,46,36,1,93,64,87,67,48,97,24,72,88,82,16,82,27,93,9,86,43,68,61,38,15,82,33,84,63,81,62,92,19,44,62,90,44,33,63,74,42,68,7,46,25,69,27,94,51,64,12,13,25,7,65,51,23,85,76,26,50,79,2,35,75,1,90,14,9,17,16,19,86,72,10,82,24,71,79,79,93,62,33,12,76,64,18,33,84,44,34,61,35,36,94,33,5,34,32,5,31,68,97,6,27,45,58,85,66,79,49,80,37,19,12,78,45,5,87,18,87,52,39,76,9,38,4,67,73,16,62,65,85,94,94,32,4,71,55,17,27,15,11,11,50,38
122,87,69,61,85,14,57,90,57,46,65,20,72,21,39,50,14,17,58,62,60,42,57,87,21,73,96,15,50,50,49,69,17,94,81,69,2,50,46,21,58,8,9,83,58,20,27,19,79,92,28,83,64,36,59,5,63,73,80,94,90,38,40,31,8,25,72,85,16,44,58,11,76,45,97,45,74,86,65,38,14,76,73,90,25,13,70,72,51,47,15,9,58,91,77,54,39,65,64,79,71,60,26,4,9,98,6,52,55,3,42,37,62,78,97,85,16,13,49,62,44,18,54,9,19,55,4,70,6,24,24,57,68,98,50,55,42,26,44,4,28,45,47,3,15,77,39,82,52,21,6,83,65,98,66,56,48,40,95,74,33,62,72,92,8,85,47,11,67,96,35,48,32,33,4,55,5,16,49,1,57,67,31,77,31,37,87,70,48,51,23,80,18,95,40,17,74,74,32,57,89,88,22,29,46,20,71,16,35,88,88,13,26,64,45,5,52,21,16,83,54,13,41,51,49,2,96,19,64,74,1,13,4,40,70,1,72,75,42,68,21,68,29,73,25,21,72,66,39,84,27,56,35,29,2,47,32,67,80,10,76,6,29,84,89,43,13,80,48,1,83,16,24,12,13,4,76,93,97,93,35,7,57,23,84,36,41,42,17,19,93,86,95,38,20,77,97,76,2,15,2,94,79,11,31,22,57,46,96,92,68,39,40,21,33,94,40,22,97,73,43,19,61,55,10,70,73,57,39,14,39,77,80,68,7,5,16,24,27,3,98,66,89,74,82,37,76,81,93,2,31,18,23,64,18,64,62,5,68,68,96,32,98,21,19,90,31,63,86,56,55,12,82,88,71,36,43,47,98,29,59,95,74,46,44,39,73,72,75,63,34,81,25,31,30,97,84,31,17,91,67,73,31,94,86,11,12,50,90,83,6,15,59,18,78,62,29,91,35,42,20,58,59,93,6,46,13,39,45,81,57,79,29,15,31,1,13,72,21,53,25,61,58,93,88,58,86,11,8,92,24,21,19,47,25,77,20,67,43,70,84,26,13,76,20,92,81,82,34,69,45,25,41,78,46,84,65,23,94,23,58,92,20,48,41,42,16,82,4,24,45,4,61,1,3,75,80,12,54,98,1
